review_id,listing_id,user_id,review_text,sentiment_score,phrase_sentiments,sentiment_label
R00077,L0016,U0067,The place was clean and functional. Not as close to Faneuil Hall as I expected but transit was accessible.,0.096456,"[('Not as close to Faneuil Hall as I expected but transit was accessible.', 0.0), ('transit', 0.0), ('I', 0.0), ('The place', 0.0), ('The place was clean and functional.', 0.4019), ('Faneuil Hall', 0.0)]",positive
R00078,L0016,U0172,Spacious and well-maintained. Walking distance to Copley and several great restaurants. Highly recommend for anyone visiting Boston.,0.39143750000000005,"[('Highly recommend for anyone visiting Boston.', 0.4201), ('Walking distance to Copley and several great restaurants.', 0.6249), ('Copley', 0.0), ('Boston', 0.0), ('several great restaurants', 0.6249), ('Spacious and well-maintained.', 0.0), ('anyone', 0.0), ('distance', 0.0)]",positive
R00079,L0016,U0123,Amazing stay! We could walk to Faneuil Hall in under 15 minutes. The apartment had everything we needed.,0.08343448275862068,"[('The apartment had everything we needed.', 0.0), ('Amazing stay', 0.5859), ('everything', 0.0), ('The apartment', 0.0), ('Faneuil Hall', 0.0), ('We could walk to Faneuil Hall in under 15 minutes.', 0.0), ('Amazing stay!', 0.6239), ('we', 0.0), ('We', 0.0), ('15 minutes', 0.0)]",positive
R00080,L0016,U0124,Amazing stay! We could walk to Faneuil Hall in under 15 minutes. The apartment had everything we needed.,0.08343448275862068,"[('The apartment had everything we needed.', 0.0), ('Amazing stay', 0.5859), ('everything', 0.0), ('The apartment', 0.0), ('Faneuil Hall', 0.0), ('We could walk to Faneuil Hall in under 15 minutes.', 0.0), ('Amazing stay!', 0.6239), ('we', 0.0), ('We', 0.0), ('15 minutes', 0.0)]",positive
R00081,L0017,U0104,Amazing stay! We could walk to Museum of Science and Industry in under 15 minutes. The apartment had everything we needed.,0.07332121212121212,"[('The apartment had everything we needed.', 0.0), ('Industry', 0.0), ('Science', 0.0), ('Amazing stay', 0.5859), ('We could walk to Museum of Science and Industry in under 15 minutes.', 0.0), ('everything', 0.0), ('The apartment', 0.0), ('Museum', 0.0), ('Amazing stay!', 0.6239), ('we', 0.0), ('We', 0.0), ('15 minutes', 0.0)]",positive
R00082,L0017,U0023,Beautiful apartment in a great part of Chicago. The host thought of everything. Five stars all around.,0.349825,"[('Beautiful apartment in a great part of Chicago.', 0.8402), ('Five stars all around.', 0.0), ('The host thought of everything.', 0.0), ('The host', 0.0), ('Chicago', 0.0), ('everything', 0.0), ('Beautiful apartment', 0.5994), ('a great part', 0.6249), ('Five stars', 0.0)]",positive
R00083,L0018,U0103,Amazing stay! We could walk to Perez Art Museum in under 15 minutes. The apartment had everything we needed.,0.0780516129032258,"[('We could walk to Perez Art Museum in under 15 minutes.', 0.0), ('The apartment had everything we needed.', 0.0), ('Amazing stay', 0.5859), ('Perez Art Museum', 0.0), ('everything', 0.0), ('The apartment', 0.0), ('Amazing stay!', 0.6239), ('we', 0.0), ('We', 0.0), ('15 minutes', 0.0)]",positive
R00084,L0018,U0084,Beautiful apartment in a great part of Miami. The host thought of everything. Five stars all around.,0.349825,"[('Five stars all around.', 0.0), ('The host thought of everything.', 0.0), ('The host', 0.0), ('everything', 0.0), ('Beautiful apartment', 0.5994), ('Miami', 0.0), ('a great part', 0.6249), ('Beautiful apartment in a great part of Miami.', 0.8402), ('Five stars', 0.0)]",positive
R00085,L0018,U0161,Loved this place! The neighborhood (Design District) was vibrant and walkable. Workspace made the stay so comfortable.,0.3835538461538462,"[('Design District', 0.0), ('this place', 0.0), ('The neighborhood', 0.0), ('Workspace', 0.0), ('Loved this place!', 0.636), ('Workspace made the stay so comfortable.', 0.6418), ('the stay', 0.0), ('The neighborhood (Design District) was vibrant and walkable.', 0.5267)]",positive
R00086,L0018,U0103,Fantastic place for a family getaway. The Workspace was a highlight and the neighborhood felt very safe.,0.4507250000000001,"[('Fantastic place for a family getaway.', 0.5574), ('a family getaway', 0.0), ('The Workspace', 0.0), ('The Workspace was a highlight and the neighborhood felt very safe.', 0.6801), ('Fantastic place', 0.5574), ('the neighborhood', 0.0), ('a highlight', 0.34)]",positive
R00087,L0019,U0216,One of the best Airbnbs we have stayed at. The location near 14th St-Union Sq made getting around so easy.,0.48267241379310344,"[('The location', 0.0), ('One of the best Airbnbs we have stayed at.', 0.6369), ('14th St-Union Sq', 0.0), ('The location near 14th St-Union Sq made getting around so easy.', 0.5777), ('the best Airbnbs', 0.6369), ('we', 0.0)]",positive
R00088,L0019,U0024,"Great location, just 8 minutes from 14th St-Union Sq. The Pet friendly was a huge plus. Would definitely stay here again!",0.4355588235294117,"[('Would definitely stay here again!', 0.4574), ('14th St-Union Sq', 0.0), ('The', 0.0), ('Great location', 0.6249), ('The Pet friendly was a huge plus.', 0.6705), ('Great location, just 8 minutes from 14th St-Union Sq.', 0.6249), ('just 8 minutes', 0.0), ('a huge plus', 0.3182), ('Pet', 0.0)]",positive
R00089,L0019,U0192,"Great location, just 8 minutes from 14th St-Union Sq. The Pet friendly was a huge plus. Would definitely stay here again!",0.4355588235294117,"[('Would definitely stay here again!', 0.4574), ('14th St-Union Sq', 0.0), ('The', 0.0), ('Great location', 0.6249), ('The Pet friendly was a huge plus.', 0.6705), ('Great location, just 8 minutes from 14th St-Union Sq.', 0.6249), ('just 8 minutes', 0.0), ('a huge plus', 0.3182), ('Pet', 0.0)]",positive
R00090,L0019,U0078,Spacious and well-maintained. Walking distance to 14th St-Union Sq and several great restaurants. Highly recommend for anyone visiting New York.,0.3688133333333333,"[('14th St-Union Sq', 0.0), ('several great restaurants', 0.6249), ('Spacious and well-maintained.', 0.0), ('anyone', 0.0), ('Highly recommend for anyone visiting New York.', 0.4201), ('New York', 0.0), ('distance', 0.0), ('Walking distance to 14th St-Union Sq and several great restaurants.', 0.6249)]",positive
R00091,L0019,U0154,Amazing stay! We could walk to Statue of Liberty Ferry in under 15 minutes. The apartment had everything we needed.,0.30604375,"[('Liberty Ferry', 0.5267), ('The apartment had everything we needed.', 0.0), ('Statue', 0.0), ('Amazing stay', 0.5859), ('everything', 0.0), ('We could walk to Statue of Liberty Ferry in under 15 minutes.', 0.5267), ('The apartment', 0.0), ('Amazing stay!', 0.6239), ('we', 0.0), ('We', 0.0), ('15 minutes', 0.0)]",positive
R00092,L0019,U0190,"Wonderful host, beautiful space in Chelsea. Loved having Pet friendly available. Will be back!",0.5926105263157895,"[('beautiful space', 0.5994), ('Chelsea', 0.0), ('Will be back!', 0.0), ('Loved having Pet friendly available.', 0.7964), ('Wonderful host', 0.5719), ('Wonderful host, beautiful space in Chelsea.', 0.8225)]",positive
R00093,L0019,U0209,Location is convenient but the apartment felt a bit dated. Chelsea has great restaurants though which made up for it.,0.2678142857142857,"[('great restaurants', 0.6249), ('Chelsea', 0.0), ('which', 0.0), ('it', 0.0), ('Location is convenient but the apartment felt a bit dated.', 0.0), ('the apartment', 0.0), ('Chelsea has great restaurants though which made up for it.', 0.6249), ('Location', 0.0)]",positive
R00094,L0020,U0174,Decent stay overall. Lincoln Park is a great area but the listing could use some updating. Still decent value.,0.28211290322580646,"[('a great area', 0.6249), ('Decent stay overall.', 0.0), ('Still decent value.', 0.34), ('Lincoln Park', 0.0), ('the listing', 0.0), ('Still decent value', 0.34), ('Lincoln Park is a great area but the listing could use some updating.', 0.3716), ('some updating', 0.0)]",positive
R00095,L0020,U0241,Good location near Grand L (Red) but the apartment was smaller than expected. The Workspace was nice though.,0.4811592592592593,"[('Good location', 0.4404), ('Red', 0.0), ('The Workspace', 0.0), ('Good location near Grand L (Red) but the apartment was smaller than expected.', 0.6504), ('The Workspace was nice though.', 0.4215), ('Grand L', 0.7739), ('the apartment', 0.0)]",positive
R00096,L0020,U0082,Beautiful apartment in a great part of Chicago. The host thought of everything. Five stars all around.,0.349825,"[('Beautiful apartment in a great part of Chicago.', 0.8402), ('Five stars all around.', 0.0), ('The host thought of everything.', 0.0), ('The host', 0.0), ('Chicago', 0.0), ('everything', 0.0), ('Beautiful apartment', 0.5994), ('a great part', 0.6249), ('Five stars', 0.0)]",positive
R00097,L0020,U0150,Beautiful apartment in a great part of Chicago. The host thought of everything. Five stars all around.,0.349825,"[('Beautiful apartment in a great part of Chicago.', 0.8402), ('Five stars all around.', 0.0), ('The host thought of everything.', 0.0), ('The host', 0.0), ('Chicago', 0.0), ('everything', 0.0), ('Beautiful apartment', 0.5994), ('a great part', 0.6249), ('Five stars', 0.0)]",positive
R00098,L0020,U0241,One of the best Airbnbs we have stayed at. The location near Grand L (Red) made getting around so easy.,0.6537068965517241,"[('The location', 0.0), ('Red', 0.0), ('One of the best Airbnbs we have stayed at.', 0.6369), ('Grand L', 0.7739), ('the best Airbnbs', 0.6369), ('we', 0.0), ('The location near Grand L (Red) made getting around so easy.', 0.8879)]",positive
R00099,L0020,U0150,The Workspace was great but the bathroom could use some work. Neighborhood is lively which is a plus and a minus.,0.2573212121212121,"[('Neighborhood', 0.0), ('The Workspace was great but the bathroom could use some work.', 0.3716), ('The Workspace', 0.0), ('some work', 0.0), ('which', 0.0), ('a plus', 0.0), ('Neighborhood is lively which is a plus and a minus.', 0.4404), ('a minus', 0.0), ('the bathroom', 0.0)]",positive
R00100,L0021,U0059,Perfect for our business trip. Close to Statue of Liberty Ferry and the host was incredibly responsive. Highly recommend.,0.5025296296296297,"[('Perfect for our business trip.', 0.5719), ('Liberty Ferry', 0.5267), ('the host', 0.0), ('Statue', 0.0), ('Close to Statue of Liberty Ferry and the host was incredibly responsive.', 0.7346), ('Highly recommend.', 0.4201), ('our business trip', 0.0)]",positive
R00101,L0021,U0068,Had issues with cleanliness. Found the kitchen poorly stocked and the Heating was not working properly.,0.0,"[('the kitchen', 0.0), ('Found the kitchen poorly stocked and the Heating was not working properly.', 0.0), ('cleanliness', 0.0), ('the Heating', 0.0), ('Had issues with cleanliness.', 0.0), ('issues', 0.0)]",neutral
R00102,L0021,U0004,The Heating was great but the bathroom could use some work. Neighborhood is lively which is a plus and a minus.,0.2573212121212121,"[('Neighborhood', 0.0), ('some work', 0.0), ('a plus', 0.0), ('which', 0.0), ('Neighborhood is lively which is a plus and a minus.', 0.4404), ('The Heating was great but the bathroom could use some work.', 0.3716), ('a minus', 0.0), ('the bathroom', 0.0), ('The Heating', 0.0)]",positive
R00103,L0022,U0188,Amazing stay! We could walk to Perez Art Museum in under 15 minutes. The apartment had everything we needed.,0.0780516129032258,"[('We could walk to Perez Art Museum in under 15 minutes.', 0.0), ('The apartment had everything we needed.', 0.0), ('Amazing stay', 0.5859), ('Perez Art Museum', 0.0), ('everything', 0.0), ('The apartment', 0.0), ('Amazing stay!', 0.6239), ('we', 0.0), ('We', 0.0), ('15 minutes', 0.0)]",positive
R00104,L0022,U0205,The neighborhood (Brickell) did not feel safe at night. Would not recommend for families.,-0.23412105263157898,"[('Would not recommend for families.', -0.2755), ('night', 0.0), ('The neighborhood', 0.0), ('Brickell', 0.0), ('The neighborhood (Brickell) did not feel safe at night.', -0.3412), ('families', 0.0)]",negative
R00105,L0022,U0080,Super cozy place with all the amenities you could want. Brickell is such a fun area to explore.,0.47648000000000007,"[('Super cozy place with all the amenities you could want.', 0.6369), ('Brickell is such a fun area to explore.', 0.5106), ('all the amenities', 0.0), ('Brickell', 0.0), ('such a fun area', 0.5106), ('you', 0.0), ('Super cozy place', 0.5994)]",positive
R00106,L0023,U0108,"Great location, just 9 minutes from Belmont L. The Smoke alarm was a huge plus. Would definitely stay here again!",0.26741935483870966,"[('The Smoke alarm was a huge plus.', -0.0258), ('Would definitely stay here again!', 0.4574), ('The Smoke alarm', -0.34), ('just 9 minutes', 0.0), ('Great location', 0.6249), ('Great location, just 9 minutes from Belmont L.', 0.6249), ('a huge plus', 0.3182)]",positive
R00107,L0023,U0108,One of the best Airbnbs we have stayed at. The location near Belmont L made getting around so easy.,0.6281111111111111,"[('The location', 0.0), ('One of the best Airbnbs we have stayed at.', 0.6369), ('The location near Belmont L made getting around so easy.', 0.8163), ('Belmont L', 0.5766), ('the best Airbnbs', 0.6369), ('we', 0.0)]",positive
R00108,L0023,U0015,The space was immaculate and the location is unbeatable. Easy access to Field Museum and great local dining.,0.34037586206896553,"[('great local dining', 0.6249), ('The space', 0.0), ('The space was immaculate and the location is unbeatable.', 0.0), ('Easy access to Field Museum and great local dining.', 0.7906), ('Field Museum', 0.0), ('Easy access', 0.4404), ('the location', 0.0)]",positive
R00109,L0023,U0108,"Great location, just 9 minutes from Belmont L. The Smoke alarm was a huge plus. Would definitely stay here again!",0.26741935483870966,"[('The Smoke alarm was a huge plus.', -0.0258), ('Would definitely stay here again!', 0.4574), ('The Smoke alarm', -0.34), ('just 9 minutes', 0.0), ('Great location', 0.6249), ('Great location, just 9 minutes from Belmont L.', 0.6249), ('a huge plus', 0.3182)]",positive
R00110,L0023,U0159,This was our second time booking this place and it was just as great. Love the River North area.,0.39777,"[('This was our second time booking this place and it was just as great.', 0.6249), ('the River North area', 0.0), ('our second time', 0.0), ('Love the River North area.', 0.6369), ('this place', 0.0), ('it', 0.0), ('This', 0.0)]",positive
